457554
190004001523, Public, Rural: Distant (42), Regular school, N/A, N/A, N/A, N/A, N/A, no, 39, 2.00, 19.50, 1, 0, 2, 0, 36, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
190004000121, Public, Rural: Distant (42), Regular school, N/A, N/A, N/A, N/A, N/A, no, 273, 17.00, 16.06, 1, 0, 10, 2, 253, 7, 0, 0, 0, 0, 0, 0, 73, 70, 64, 66, 0, 0, 0, 0
191020000651, Public, Rural: Distant (42), Regular school, N/A, N/A, N/A, N/A, N/A, no, 156, 13.90, 11.22, 0, 0, 11, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 31, 21, 17, 24, 23, 17, 23
193201001867
458274
190852000451, Public, Rural: Fringe (41), Regular school, N/A, N/A, N/A, N/A, N/A, no, 584, 34.00, 17.18, 1, 9, 11, 6, 556, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 140, 131, 146
190852002099, Public, Rural: Fringe (41), Regular school, N/A, N/A, N/A, N/A, N/A, no, 242, 14.75, 16.41, 1, 3, 8, 3, 225, 2, 0, 0, 0, 0, 123, 119, 0, 0, 0, 0, 0, 0, 0, 0
190852002029, Public, Suburb: Large (21), Regular school, N/A, N/A, N/A, N/A, N/A, no, 576, 33.00, 17.45, 0, 8, 14, 9, 539, 6, 101, 197, 139, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
191320000789, Public, Town: Remote (33), Regular school, N/A, N/A, N/A, N/A, N/A, no, 182, 13.00, 14.00, 3, 3, 9, 2, 163, 2, 0, 59, 61, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
191320000790, Public, Town: Remote (33), Regular school, N/A, N/A, N/A, N/A, N/A, no, 267, 17.10, 15.61, 1, 5, 10, 5, 234, 12, 0, 0, 0, 0, 126, 141, 0, 0, 0, 0, 0, 0, 0, 0
191320000791, Public, Town: Remote (33), Regular school, N/A, N/A, N/A, N/A, N/A, no, 234, 14.00, 16.71, 1, 4, 5, 4, 205, 15, 49, 63, 61, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
191320000793, Public, Rural: Fringe (41), Regular school, N/A, N/A, N/A, N/A, N/A, no, 517, 36.17, 14.29, 6, 8, 20, 11, 467, 5, 0, 0, 0, 0, 0, 0, 132, 118, 136, 131, 0, 0, 0, 0
191320000792
AA000678
191332000803, Public, Rural: Remote (43), Regular school, N/A, N/A, N/A, N/A, N/A, no, 320, 23.90, 13.39, 1, 1, 13, 0, 302, 3, 35, 43, 42, 41, 37, 36, 47, 39, 0, 0, 0, 0, 0, 0
191332000804, Public, Rural: Remote (43), Regular school, N/A, N/A, N/A, N/A, N/A, no, 176, 15.75, 11.17, 0, 1, 11, 1, 161, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 35, 45, 50
