State Name,FIPS Code,LEA ID,LEA Name,NCES ID,School Name,Student Count,Percent Proficient - All,Count - Native American,Percent Proficient - Native American,Count - Asian/Pacific Islander,Percent Proficient - Asian/Pacific Islander,Count-Black,Percent Proficient - Black,Count - Hispanic,Percent Proficient - Hispanic,Count - Two or More Races,Percent Proficient - Two or More Races,Count - White,Percent Proficient - White,Count - Female,Percent Proficient - Female,Count - Male,Percent Proficient - Male,Count - Disabilities,Percent Proficient - Disabilities,Count - Economically Disadvantaged,Percent Proficient - Economically Disadvantaged,Count - Limited English,Percent Proficient - Limited English,Count - Homeless,Percent Proficient - Homeless,Count - Migrant Students,Percent Proficient - Migrant
IOWA,19,1905130,Boone Comm School District,190513000159,Franklin Elementary School,271,87,5,PS,3,PS,6,GE50,9,GE50,7,GE50,241,85-89,141,85-89,130,85-89,45,50-59,126,85-89,2,PS,0,n/a,0,n/a
IOWA,19,1905130,Boone Comm School District,190513002056,Futures,10,LT50,0,n/a,0,n/a,0,n/a,0,n/a,0,n/a,10,LT50,8,GE50,2,PS,1,PS,5,PS,0,n/a,0,n/a,0,n/a
IOWA,19,1918180,Madrid Comm School District,191818001039,Madrid Elementary School,199,80-84,0,n/a,0,n/a,0,n/a,0,n/a,0,n/a,199,80-84,96,85-89,103,80-84,26,21-39,65,70-74,0,n/a,0,n/a,0,n/a
IOWA,19,1918180,Madrid Comm School District,191818001040,Madrid High School,37,80-89,0,n/a,0,n/a,0,n/a,0,n/a,0,n/a,37,80-89,12,GE50,25,GE80,2,PS,8,GE50,0,n/a,0,n/a,0,n/a
IOWA,19,1918180,Madrid Comm School District,191818001041,Madrid Junior High School,104,65-69,0,n/a,0,n/a,2,PS,2,PS,0,n/a,100,65-69,43,60-69,61,70-74,11,LT50,28,60-79,0,n/a,0,n/a,0,n/a
IOWA,19,1921660,Ogden Comm School District,192166001293,Howe Elementary School,113,80-84,0,n/a,0,n/a,0,n/a,2,PS,4,PS,107,80-84,58,70-79,55,80-89,19,21-39,39,60-69,2,PS,0,n/a,0,n/a
IOWA,19,1921660,Ogden Comm School District,192166001295,Ogden High School,62,70-74,0,n/a,0,n/a,0,n/a,1,PS,3,PS,58,70-79,31,GE90,31,50-59,7,LT50,15,GE50,1,PS,0,n/a,0,n/a
IOWA,19,1921660,Ogden Comm School District,192166001294,Ogden Middle School,208,90,0,n/a,0,n/a,1,PS,3,PS,1,PS,203,90-94,84,90-94,124,90-94,31,60-69,46,80-89,4,PS,0,n/a,0,n/a
IOWA,19,1928560,United Comm School District,192856001650,United Community South,91,85-89,0,n/a,2,PS,5,PS,9,GE50,2,PS,73,90-94,47,80-89,44,GE90,18,60-79,32,70-79,8,GE50,0,n/a,0,n/a
IOWA,19,1908940,Denver Comm School District,190894000831,3-5 Elementary School Lincoln Street Building,160,80-84,0,n/a,0,n/a,2,PS,0,n/a,1,PS,157,80-84,66,80-84,94,80-84,26,40-59,25,60-79,0,n/a,0,n/a,0,n/a
IOWA,19,1908940,Denver Comm School District,190894000513,Denver Middle School,166,80-84,0,n/a,0,n/a,2,PS,1,PS,1,PS,162,80-84,84,85-89,82,80-84,14,LT50,18,60-79,0,n/a,0,n/a,0,n/a
IOWA,19,1908940,Denver Comm School District,190894000514,Denver Senior High School,75,85-89,0,n/a,0,n/a,1,PS,1,PS,0,n/a,73,85-89,35,GE90,40,80-89,11,LT50,10,GE50,0,n/a,0,n/a,0,n/a
IOWA,19,1915180,Janesville Consolidated School District,191518000913,Janesville Elementary School,64,80-84,0,n/a,0,n/a,0,n/a,2,PS,0,n/a,62,80-84,30,GE80,34,80-89,4,PS,17,GE80,0,n/a,0,n/a,0,n/a
IOWA,19,1915180,Janesville Consolidated School District,191518000914,Janesville Junior-Senior High School,81,80-84,0,n/a,0,n/a,0,n/a,3,PS,1,PS,77,80-84,39,GE90,42,70-79,10,GE50,15,GE50,0,n/a,0,n/a,0,n/a
IOWA,19,1927600,Sumner Comm School District,192760001609,Durant Elementary School,111,75-79,0,n/a,0,n/a,0,n/a,1,PS,3,PS,107,75-79,55,70-79,56,70-79,21,40-59,32,60-69,0,n/a,0,n/a,0,n/a
IOWA,19,1927600,Sumner Comm School District,192760001610,Sumner-Fredericksburg HS,63,80-84,0,n/a,0,n/a,0,n/a,0,n/a,1,PS,62,85-89,36,80-89,27,60-79,7,LT50,14,GE50,0,n/a,0,n/a,0,n/a
IOWA,19,1928050,Tripoli Comm School District,192805001637,Tripoli Elementary School,109,70-74,0,n/a,1,PS,0,n/a,1,PS,0,n/a,107,70-74,55,80-89,54,60-69,23,21-39,30,40-59,0,n/a,0,n/a,0,n/a
IOWA,19,1928050,Tripoli Comm School District,192805001638,Tripoli Middle/Sr High School,138,75-79,0,n/a,1,PS,0,n/a,3,PS,1,PS,133,70-74,65,85-89,73,65-69,20,LE20,32,60-69,0,n/a,0,n/a,0,n/a
IOWA,19,1929760,Wapsie Valley Comm School District,192976001693,Fairbank Elementary School,124,80-84,0,n/a,0,n/a,0,n/a,4,PS,4,PS,116,80-84,70,85-89,54,70-79,12,GE50,26,60-79,1,PS,0,n/a,0,n/a
IOWA,19,1929760,Wapsie Valley Comm School District,192976001694,Readlyn Elementary School,62,85-89,0,n/a,1,PS,0,n/a,2,PS,0,n/a,59,80-89,21,GE80,41,GE90,3,PS,11,GE50,0,n/a,0,n/a,0,n/a
IOWA,19,1929760,Wapsie Valley Comm School District,192976001695,Rural Elementary School #1,17,40-59,0,n/a,0,n/a,0,n/a,0,n/a,0,n/a,17,40-59,9,GE50,8,LT50,0,n/a,0,n/a,12,LT50,0,n/a,0,n/a
IOWA,19,1929760,Wapsie Valley Comm School District,192976000520,Rural Elementary School #2,18,40-59,0,n/a,0,n/a,0,n/a,0,n/a,0,n/a,18,40-59,5,PS,13,LT50,0,n/a,0,n/a,18,40-59,0,n/a,0,n/a
IOWA,19,1929760,Wapsie Valley Comm School District,192976001697,Rural Elementary School #3,13,GE50,0,n/a,0,n/a,0,n/a,0,n/a,0,n/a,13,GE50,3,PS,10,GE50,1,PS,0,n/a,12,GE50,0,n/a,0,n/a
IOWA,19,1929760,Wapsie Valley Comm School District,192976001698,Rural Elementary School #4,19,60-79,0,n/a,0,n/a,0,n/a,0,n/a,0,n/a,19,60-79,6,GE50,13,GE50,0,n/a,0,n/a,18,60-79,0,n/a,0,n/a
IOWA,19,1929760,Wapsie Valley Comm School District,192976001700,Wapsie Valley High School,137,75-79,0,n/a,0,n/a,0,n/a,2,PS,1,PS,134,80-84,68,75-79,69,75-79,19,21-39,23,40-59,0,n/a,0,n/a,0,n/a
IOWA,19,1929640,Walnut Comm School District,192964001688,Walnut Elementary School,36,70-79,0,n/a,0,n/a,0,n/a,0,n/a,0,n/a,36,70-79,17,GE80,19,60-79,0,n/a,14,GE50,0,n/a,0,n/a,0,n/a
IOWA,19,1929640,Walnut Comm School District,192964001689,Walnut High School,18,40-59,0,n/a,2,PS,0,n/a,0,n/a,0,n/a,16,40-59,10,GE50,8,LT50,4,PS,9,LT50,0,n/a,0,n/a,0,n/a
IOWA,19,1929640,Walnut Comm School District,192964002023,Walnut Middle School,35,60-69,0,n/a,0,n/a,1,PS,0,n/a,0,n/a,34,60-69,16,60-79,19,40-59,2,PS,15,LT50,0,n/a,0,n/a,0,n/a
IOWA,19,1905490,Brooklyn-Guernsey-Malcom Comm School District,190549000173,Brooklyn-Guernsey-Malcom Elementary School,155,80-84,0,n/a,0,n/a,0,n/a,11,GE50,5,PS,139,80-84,79,80-84,76,80-84,29,40-59,48,GE90,9,GE50,0,n/a,0,n/a
IOWA,19,1905490,Brooklyn-Guernsey-Malcom Comm School District,190549000174,Brooklyn-Guernsey-Malcom Jr-Sr High School,149,60-64,0,n/a,0,n/a,0,n/a,14,GE50,6,LT50,129,65-69,74,65-69,75,55-59,23,LE20,43,50-59,8,GE50,0,n/a,0,n/a
IOWA,19,1913200,Grinnell-Newburg Comm School District,191320000790,Davis Elmentary School,266,91,1,PS,5,PS,5,PS,10,GE50,11,GE50,234,90-94,118,90-94,148,90-94,46,70-79,106,85-89,7,GE50,0,n/a,0,n/a
IOWA,19,1913200,Grinnell-Newburg Comm School District,191320000793,Grinnell Community Middle School,516,82,6,GE50,9,GE50,14,GE50,18,60-79,5,PS,464,83,241,80-84,275,80-84,94,50-54,188,70-74,9,LT50,0,n/a,0,n/a
IOWA,19,1913200,Grinnell-Newburg Comm School District,191320000792,Grinnell Community Senior High School,126,80-84,1,PS,1,PS,1,PS,3,PS,2,PS,118,80-84,61,85-89,65,80-84,18,21-39,30,60-79,0,n/a,0,n/a,0,n/a
IOWA,19,1919590,Montezuma Comm School District,191959001149,Montezuma Elementary School,167,75-79,3,PS,0,n/a,1,PS,4,PS,1,PS,158,75-79,79,80-84,88,75-79,32,40-49,59,60-69,0,n/a,0,n/a,0,n/a
IOWA,19,1919590,Montezuma Comm School District,191959001150,Montezuma High School,44,80-89,0,n/a,0,n/a,0,n/a,0,n/a,0,n/a,44,80-89,26,GE80,18,60-79,1,PS,7,GE50,0,n/a,0,n/a,0,n/a
IOWA,19,1919590,Montezuma Comm School District,191959001151,Montezuma Junior High School,68,75-79,2,PS,0,n/a,0,n/a,0,n/a,0,n/a,66,75-79,31,70-79,37,70-79,9,LT50,22,40-59,0,n/a,0,n/a,0,n/a
IOWA,19,1909060,Diagonal Comm School District,190906000593,Diagonal Elementary School,23,GE80,0,n/a,0,n/a,0,n/a,0,n/a,0,n/a,23,GE80,14,GE50,9,GE50,1,PS,10,GE50,0,n/a,0,n/a,0,n/a
IOWA,19,1909060,Diagonal Comm School District,190906000594,Diagonal Junior-Senior High School,31,70-79,0,n/a,0,n/a,0,n/a,0,n/a,0,n/a,31,70-79,20,GE80,11,LT50,5,PS,14,GE50,0,n/a,0,n/a,0,n/a
IOWA,19,1919860,Mount Ayr Comm School District,191986001166,Mount Ayr Elementary,179,85-89,0,n/a,2,PS,1,PS,1,PS,0,n/a,175,85-89,79,85-89,100,80-84,24,GE80,86,85-89,1,PS,0,n/a,0,n/a
IOWA,19,1919860,Mount Ayr Comm School District,191986001167,Mount Ayr High School,121,75-79,0,n/a,2,PS,1,PS,1,PS,0,n/a,117,70-74,62,75-79,59,70-79,20,40-59,52,60-69,0,n/a,0,n/a,0,n/a
IOWA,19,1921600,Odebolt-Arthur Comm School District,192160001285,OA-BCIG Middle School,161,80-84,0,n/a,2,PS,3,PS,2,PS,0,n/a,154,75-79,78,85-89,83,75-79,19,40-59,72,70-74,0,n/a,0,n/a,0,n/a
IOWA,19,1921600,Odebolt-Arthur Comm School District,192160001283,Odebolt-Arthur Elementary School,61,80-84,0,n/a,1,PS,0,n/a,1,PS,0,n/a,59,80-89,39,80-89,22,GE80,4,PS,33,70-79,0,n/a,0,n/a,0,n/a
IOWA,19,1925140,Sac Comm School District,192514001438,East Sac County Elementary Sac Building,64,85-89,1,PS,0,n/a,0,n/a,2,PS,3,PS,58,GE90,38,GE90,26,GE80,5,PS,35,GE90,0,n/a,0,n/a,0,n/a
IOWA,19,1925140,Sac Comm School District,192514001511,East Sac County Middle School,275,80,3,PS,0,n/a,3,PS,4,PS,3,PS,262,80-84,142,80-84,133,75-79,35,30-39,101,70-74,0,n/a,0,n/a,0,n/a
IOWA,19,1925380,Schaller-Crestland Comm School District,192538001450,Schaller-Crestland Elementary,62,70-74,1,PS,0,n/a,2,PS,10,GE50,0,n/a,49,70-79,27,60-79,35,60-69,11,LT50,29,60-79,1,PS,0,n/a,0,n/a
IOWA,19,1925380,Schaller-Crestland Comm School District,192538002121,Schaller-Crestland M.S. Ridge View Middle School,181,70-74,0,n/a,0,n/a,2,PS,12,GE50,0,n/a,167,70-74,87,75-79,94,65-69,12,LT50,63,55-59,0,n/a,0,n/a,0,n/a
IOWA,19,1929580,Wall Lake View Auburn Comm School District,192958001686,East Sac County Elementary Wall Lake,75,85-89,0,n/a,0,n/a,2,PS,0,n/a,1,PS,72,85-89,36,80-89,39,GE90,9,GE50,24,60-79,0,n/a,0,n/a,0,n/a
IOWA,19,1929580,Wall Lake View Auburn Comm School District,192958001687,East Sac County High School,78,80-84,1,PS,0,n/a,1,PS,0,n/a,0,n/a,76,80-84,30,GE80,48,70-79,3,PS,24,60-79,0,n/a,0,n/a,0,n/a
IOWA,19,1904860,Bettendorf Comm School District,190486000142,Bettendorf High School,349,80,3,PS,9,GE50,21,60-79,15,GE50,3,PS,298,80-84,157,85-89,192,70-74,36,20-29,63,55-59,1,PS,0,n/a,0,n/a
IOWA,19,1904860,Bettendorf Comm School District,190486000143,Bettendorf Middle School,1030,80,6,GE50,22,60-79,52,40-49,57,70-79,15,GE50,878,82,479,81,551,78,107,35-39,253,65-69,7,LT50,0,n/a,0,n/a
IOWA,19,1904860,Bettendorf Comm School District,190486000144,Grant Wood Elementary School,159,GE95,2,PS,8,GE50,6,GE50,12,GE50,2,PS,129,GE95,77,GE95,82,90-94,12,GE50,43,80-89,5,PS,0,n/a,0,n/a
IOWA,19,1904860,Bettendorf Comm School District,190486000145,Herbert Hoover Elementary School,181,85-89,0,n/a,6,GE50,10,GE50,19,60-79,0,n/a,146,85-89,93,90-94,88,80-84,13,GE50,39,80-89,7,GE50,0,n/a,0,n/a
IOWA,19,1904860,Bettendorf Comm School District,190486000149,Mark Twain Elementary School,149,80-84,0,n/a,2,PS,17,60-79,11,GE50,5,PS,114,80-84,71,85-89,78,75-79,23,40-59,58,70-79,0,n/a,0,n/a,0,n/a
IOWA,19,1904860,Bettendorf Comm School District,190486000150,Neil Armstrong Elementary School,151,80-84,0,n/a,2,PS,11,GE50,12,GE50,1,PS,125,85-89,79,80-84,72,85-89,21,40-59,84,75-79,0,n/a,0,n/a,0,n/a
IOWA,19,1904860,Bettendorf Comm School District,190486000146,Paul Norton Elementary School,240,91,0,n/a,10,GE50,8,GE50,7,GE50,1,PS,214,90-94,126,90-94,114,85-89,14,GE50,23,60-79,2,PS,0,n/a,0,n/a
IOWA,19,1904860,Bettendorf Comm School District,190486000147,Thomas Jefferson Elementary School,76,80-84,1,PS,0,n/a,7,GE50,8,GE50,2,PS,58,80-89,38,80-89,38,70-79,10,LT50,39,70-79,1,PS,0,n/a,0,n/a
IOWA,19,1908580,Davenport Comm School District,190858000456,Adams Elementary School,305,81,0,n/a,5,PS,32,60-69,54,80-89,20,GE80,194,80-84,153,85-89,152,75-79,40,30-39,167,75-79,16,60-79,0,n/a,0,n/a
IOWA,19,1908580,Davenport Comm School District,190858000457,Blue Grass Elementary School,192,90-94,0,n/a,2,PS,3,PS,19,GE80,5,PS,163,90-94,92,90-94,100,90-94,15,LT50,37,GE90,0,n/a,0,n/a,0,n/a
IOWA,19,1908580,Davenport Comm School District,190858000458,Buchanan Elementary School,132,70-74,1,PS,1,PS,38,60-69,24,60-79,8,GE50,60,70-79,68,75-79,64,60-64,23,LE20,115,65-69,14,GE50,0,n/a,0,n/a
IOWA,19,1908580,Davenport Comm School District,190858000459,Buffalo Elementary School,123,75-79,2,PS,0,n/a,0,n/a,12,GE50,7,GE50,102,75-79,61,85-89,62,70-74,23,21-39,71,70-74,0,n/a,0,n/a,0,n/a
IOWA,19,1908580,Davenport Comm School District,190858000461,Central High School,302,73,0,n/a,6,GE50,61,45-49,32,70-79,27,40-59,176,80-84,148,70-74,154,70-74,25,21-39,134,50-54,2,PS,0,n/a,0,n/a
IOWA,19,1908580,Davenport Comm School District,190858000462,Eisenhower Elementary School,216,80,1,PS,6,GE50,23,40-59,31,70-79,18,60-79,137,85-89,96,80-84,120,80-84,19,21-39,79,65-69,3,PS,0,n/a,0,n/a
IOWA,19,1908580,Davenport Comm School District,190858000463,Fillmore Elementary School,169,60-64,0,n/a,2,PS,42,30-39,23,60-79,21,60-79,81,70-74,86,65-69,83,60-64,24,21-39,129,55-59,4,PS,0,n/a,0,n/a
IOWA,19,1908580,Davenport Comm School District,190858000464,Frank L Smart Intermediate,539,46,2,PS,8,GE50,73,20-24,98,40-44,23,40-59,335,53,244,50-54,295,40-44,91,14-Oct,432,43,20,21-39,0,n/a,0,n/a
IOWA,19,1908580,Davenport Comm School District,190858000465,Garfield Elementary School,231,78,1,PS,4,PS,32,40-49,31,60-69,16,GE80,147,85-89,101,80-84,130,70-74,29,21-39,142,65-69,6,LT50,0,n/a,0,n/a
IOWA,19,1908580,Davenport Comm School District,190858000469,Harrison Elementary School,293,80,0,n/a,8,GE50,29,60-79,34,60-69,20,GE80,202,80-84,130,85-89,163,70-74,38,30-39,119,65-69,7,GE50,0,n/a,0,n/a
IOWA,19,1908580,Davenport Comm School District,190858001881,Harry S Truman School,193,70-74,0,n/a,12,GE50,46,50-59,14,GE50,14,GE50,107,75-79,90,70-74,103,75-79,25,21-39,122,70-74,8,GE50,0,n/a,0,n/a
IOWA,19,1908580,Davenport Comm School District,190858000470,Hayes Elementary School,152,65-69,1,PS,0,n/a,12,GE50,19,40-59,9,GE50,111,70-74,88,75-79,64,55-59,19,21-39,116,65-69,2,PS,0,n/a,0,n/a
IOWA,19,1908580,Davenport Comm School District,190858000472,J B Young Intermediate,328,54,1,PS,9,GE50,117,35-39,52,60-69,35,50-59,114,60-64,150,50-54,178,50-54,61,9-Jun,271,45-49,14,GE50,0,n/a,0,n/a
IOWA,19,1908580,Davenport Comm School District,190858000473,Jackson Elementary School,183,75-79,0,n/a,4,PS,20,40-59,23,60-79,8,GE50,128,85-89,90,75-79,93,75-79,23,LE20,113,65-69,2,PS,0,n/a,0,n/a
IOWA,19,1908580,Davenport Comm School District,190858000474,Jefferson Elementary School,177,50-54,0,n/a,8,GE50,83,40-44,44,50-59,10,GE50,32,60-69,73,50-54,104,50-54,34,30-39,168,45-49,22,60-79,0,n/a,0,n/a
IOWA,19,1908580,Davenport Comm School District,190858002009,Kimberly Center East,54,30-39,1,PS,1,PS,17,21-39,6,LT50,0,n/a,29,21-39,29,21-39,25,21-39,5,PS,41,30-39,0,n/a,0,n/a,0,n/a
IOWA,19,1908580,Davenport Comm School District,190858000476,Lincoln Academy of Fine Arts,109,45-49,0,n/a,0,n/a,52,40-49,15,GE50,13,GE50,29,40-59,56,50-59,53,40-49,18,LE20,100,45-49,0,n/a,0,n/a,0,n/a
IOWA,19,1908580,Davenport Comm School District,190858000477,Madison Elementary School,208,74,0,n/a,2,PS,66,65-69,31,50-59,13,GE50,96,80-84,105,75-79,103,70-74,29,40-59,175,70-74,8,GE50,0,n/a,0,n/a
IOWA,19,1908580,Davenport Comm School District,190858000479,McKinley Elementary School,155,80-84,2,PS,2,PS,26,60-79,22,60-79,9,LT50,94,90-94,76,80-84,79,80-84,17,40-59,87,70-74,4,PS,0,n/a,0,n/a
IOWA,19,1908580,Davenport Comm School District,190858000480,Monroe Elementary School,212,52,3,PS,2,PS,39,40-49,57,50-59,16,40-59,95,55-59,99,50-54,113,50-54,40,20-29,189,50-54,22,40-59,0,n/a,0,n/a
IOWA,19,1908580,Davenport Comm School District,190858001977,North High School,199,70-74,2,PS,7,GE50,45,60-69,16,40-59,3,PS,126,75-79,103,75-79,96,65-69,19,LE20,92,60-64,5,PS,0,n/a,0,n/a
IOWA,19,1908580,Davenport Comm School District,190858000482,Sudlow Intermediate,700,62,1,PS,6,GE50,159,35-39,98,55-59,42,50-59,394,74,314,68,386,57,91,14-Oct,385,47,8,LT50,0,n/a,0,n/a
IOWA,19,1908580,Davenport Comm School District,190858000484,Walcott Elementary School,113,75-79,0,n/a,1,PS,3,PS,9,GE50,5,PS,95,80-84,60,GE90,53,60-69,17,LE20,54,60-69,1,PS,0,n/a,0,n/a
IOWA,19,1908580,Davenport Comm School District,190858000485,Walcott Intermediate,403,68,1,PS,1,PS,5,PS,22,60-79,10,GE50,364,69,193,65-69,210,65-69,42,20-29,143,55-59,0,n/a,0,n/a,0,n/a
IOWA,19,1908580,Davenport Comm School District,190858000486,Washington Elementary School,146,65-69,0,n/a,1,PS,51,40-49,22,60-79,11,GE50,61,75-79,75,65-69,71,60-64,21,21-39,121,60-64,0,n/a,0,n/a,0,n/a
IOWA,19,1908580,Davenport Comm School District,190858000487,West High School,402,67,3,PS,13,GE50,28,21-39,40,60-69,5,PS,313,73,205,65-69,197,65-69,47,20-29,187,60-64,9,LT50,0,n/a,0,n/a
IOWA,19,1908580,Davenport Comm School District,190858000488,Williams Intermediate,718,65,1,PS,25,60-79,129,50-54,129,60-64,32,50-59,402,71,368,67,350,63,96,20-24,438,58,35,30-39,0,n/a,0,n/a
IOWA,19,1908580,Davenport Comm School District,190858000489,Wilson Elementary School,284,75,2,PS,16,60-79,41,60-69,41,80-89,25,60-79,159,75-79,128,75-79,156,70-74,31,20-29,184,70-74,17,60-79,0,n/a,0,n/a
IOWA,19,1908580,Davenport Comm School District,190858000490,Wood Intermediate,693,63,3,PS,16,60-79,167,40-44,59,50-59,57,60-69,391,72,330,65,363,62,83,20-24,394,53,6,LT50,0,n/a,0,n/a
IOWA,19,1920940,North Scott Comm School District,192094001251,Alan Shepard Elementary School,183,90-94,0,n/a,0,n/a,0,n/a,3,PS,0,n/a,180,90-94,91,90-94,92,90-94,15,GE50,24,GE80,2,PS,0,n/a,0,n/a
IOWA,19,1920940,North Scott Comm School District,192094001252,Edward White Elementary School,214,92,1,PS,2,PS,3,PS,6,GE50,2,PS,200,90-94,112,90-94,102,90-94,16,60-79,41,80-89,1,PS,0,n/a,0,n/a
IOWA,19,1920940,North Scott Comm School District,192094001253,John Glenn Elementary School,141,75-79,0,n/a,0,n/a,3,PS,5,PS,0,n/a,133,75-79,67,75-79,74,75-79,13,LT50,37,60-69,0,n/a,0,n/a,0,n/a
IOWA,19,1920940,North Scott Comm School District,192094001254,Neil Armstrong Elementary School,179,85-89,0,n/a,2,PS,10,GE50,6,GE50,1,PS,160,90-94,91,85-89,88,85-89,19,40-59,66,80-84,0,n/a,0,n/a,0,n/a
IOWA,19,1920940,North Scott Comm School District,192094001255,North Scott Junior High School,541,82,2,PS,4,PS,13,GE50,20,60-79,5,PS,497,83,247,80-84,294,80-84,54,40-49,130,70-74,2,PS,0,n/a,0,n/a
IOWA,19,1920940,North Scott Comm School District,192094001256,North Scott Senior High School,209,82,0,n/a,1,PS,3,PS,5,PS,0,n/a,200,80-84,100,85-89,109,80-84,21,21-39,45,60-69,0,n/a,0,n/a,0,n/a
IOWA,19,1920940,North Scott Comm School District,192094001257,Virgil Grissom Elementary School,115,85-89,0,n/a,0,n/a,0,n/a,4,PS,0,n/a,111,85-89,52,GE90,63,80-84,14,GE50,28,60-79,0,n/a,0,n/a,0,n/a
IOWA,19,1923110,Pleasant Valley Comm School District,192311001362,Bridgeview Elementary School,185,75-79,3,PS,3,PS,4,PS,8,GE50,2,PS,165,75-79,90,75-79,95,75-79,15,GE50,44,60-69,0,n/a,0,n/a,0,n/a
IOWA,19,1923110,Pleasant Valley Comm School District,192311001363,Cody Elementary School,221,88,0,n/a,5,PS,3,PS,10,GE50,1,PS,202,90-94,113,85-89,108,85-89,20,21-39,32,70-79,0,n/a,0,n/a,0,n/a
IOWA,19,1923110,Pleasant Valley Comm School District,192311001364,Pleasant Valley High School,274,90,4,PS,9,GE50,6,GE50,10,GE50,1,PS,244,90-94,132,85-89,142,90-94,21,21-39,31,60-69,0,n/a,0,n/a,0,n/a
IOWA,19,1923110,Pleasant Valley Comm School District,192311001361,Pleasant Valley Junior  High School,607,81,7,GE50,39,80-89,19,40-59,20,60-79,3,PS,519,82,308,82,299,80-84,54,20-29,76,65-69,7,LT50,0,n/a,0,n/a
IOWA,19,1923110,Pleasant Valley Comm School District,192311001365,Pleasant View Elementary School,385,91,1,PS,25,GE80,7,GE50,4,PS,4,PS,344,91,183,90-94,202,90-94,17,40-59,9,GE50,1,PS,0,n/a,0,n/a
IOWA,19,1923110,Pleasant Valley Comm School District,192311001366,Riverdale Heights Elem School,380,87,1,PS,38,GE90,20,60-79,17,GE80,2,PS,302,87,179,90-94,201,80-84,37,40-49,56,70-79,2,PS,0,n/a,0,n/a
IOWA,19,1910710,Elk Horn-Kimballton Comm School District,191071000673,Elk Horn-Kimballton Elementary School,107,85-89,0,n/a,1,PS,0,n/a,1,PS,1,PS,104,85-89,51,80-89,56,80-89,5,PS,42,80-89,0,n/a,0,n/a,0,n/a
IOWA,19,1910710,Elk Horn-Kimballton Comm School District,191071000674,Elk Horn-Kimballton High School,25,GE80,0,n/a,0,n/a,0,n/a,0,n/a,0,n/a,25,GE80,14,GE50,11,GE50,0,n/a,5,PS,0,n/a,0,n/a,0,n/a
IOWA,19,1913500,Harlan Comm School District,191350000826,Harlan Comm Intermediate School,323,86,1,PS,2,PS,5,PS,12,GE50,0,n/a,303,88,158,85-89,165,80-84,38,50-59,102,75-79,4,PS,0,n/a,0,n/a
IOWA,19,1913500,Harlan Comm School District,191350000821,Harlan Community High School,116,85-89,0,n/a,1,PS,0,n/a,2,PS,0,n/a,113,85-89,62,85-89,54,80-89,13,LT50,23,60-79,0,n/a,0,n/a,0,n/a
IOWA,19,1913500,Harlan Comm School District,191350000822,Harlan Community Middle School,355,89,2,PS,3,PS,3,PS,8,GE50,0,n/a,339,90,175,90-94,180,85-89,27,40-59,108,85-89,2,PS,0,n/a,0,n/a
IOWA,19,1905190,Boyden-Hull Comm School District,190519000166,Boyden Elementary School,183,85-89,0,n/a,2,PS,1,PS,30,60-79,0,n/a,150,90-94,85,85-89,98,85-89,10,GE50,62,75-79,16,40-59,0,n/a,0,n/a
IOWA,19,1905190,Boyden-Hull Comm School District,190519000167,Boyden-Hull High School,140,75-79,0,n/a,3,PS,0,n/a,21,40-59,1,PS,115,80-84,61,80-84,79,75-79,22,21-39,51,60-69,9,GE50,0,n/a,0,n/a
IOWA,19,1918840,MOC-Floyd Valley Comm School District,191884001114,Hospers Elementary School,86,90-94,0,n/a,2,PS,0,n/a,11,GE50,1,PS,72,90-94,41,GE90,45,GE90,6,GE50,24,GE80,7,GE50,0,n/a,0,n/a
IOWA,19,1918840,MOC-Floyd Valley Comm School District,191884001112,MOC-Floyd Valley High School,107,85-89,0,n/a,3,PS,0,n/a,9,LT50,1,PS,94,90-94,51,GE90,56,80-89,9,LT50,24,60-79,4,PS,0,n/a,0,n/a
IOWA,19,1918840,MOC-Floyd Valley Comm School District,191884000708,MOC-Floyd Valley Middle School,295,84,3,PS,7,GE50,0,n/a,37,40-49,2,PS,246,85-89,144,85-89,151,80-84,29,40-59,76,70-74,21,40-59,0,n/a,0,n/a
IOWA,19,1918840,MOC-Floyd Valley Comm School District,191884000710,Orange City Elementary School,188,85-89,0,n/a,3,PS,0,n/a,33,70-79,5,PS,147,90-94,94,80-84,94,90-94,18,60-79,58,70-79,27,60-79,0,n/a,0,n/a
IOWA,19,1924660,Rock Valley Comm School District,192466001414,Rock Valley Elementary School,142,80-84,0,n/a,0,n/a,0,n/a,26,60-79,1,PS,115,85-89,69,85-89,73,80-84,10,LT50,59,80-89,23,60-79,0,n/a,0,n/a
IOWA,19,1924660,Rock Valley Comm School District,192466001415,Rock Valley Jr-Sr High School,223,75,0,n/a,1,PS,3,PS,32,40-49,0,n/a,187,80-84,114,75-79,109,70-74,20,21-39,71,65-69,16,21-39,0,n/a,0,n/a
IOWA,19,1926370,Sioux Center Comm School District,192637001495,Kinsey Elementary School,144,85-89,0,n/a,1,PS,0,n/a,34,80-89,4,PS,105,90-94,66,85-89,78,85-89,12,LT50,59,80-89,18,60-79,0,n/a,5,PS
IOWA,19,1926370,Sioux Center Comm School District,192637001496,Sioux Center High School,71,80-84,0,n/a,0,n/a,1,PS,13,GE50,2,PS,55,80-89,35,80-89,36,70-79,9,LT50,17,60-79,2,PS,0,n/a,2,PS
