NCES ID,Total Revenue,Revenue Per Student,Federal Total - Rev,Federal PS Rev,Local Total Rev,Local PS Rev,State Total Rev,State PS Rev,Total Exp,Exp PS,Total Current Exp,Current Exp PS,Exp - Instruction,Exp - Instructional PS,"Total Exp Student, Staf","PS Exp, Student, Staff",Total Exp Admin,PS Exp Admin,Total Exp Ops,PS Exp Ops,Total Capital Outlay,PS Cap Outlay,Total Construction Outlay,PS Construction Outlay,Total Non El-Sec Ed,PS Non El-Sec Ed,Total Interest on Debt,PS Interest on Debt
1922110,"$47,384,000 ","$9,706 ","$7,351,000 ","$1,506 ","$15,906,000 ","$3,258 ","$24,127,000 ","$4,942 ","$43,399,000 ","$8,890 ","$39,844,000 ","$8,161 ","$25,547,000 ","$5,233 ","$3,227,000 ",$661 ,"$4,300,000 ",$881 ,"$6,770,000 ","$1,387 ","$1,941,000 ",$398 ,"$1,300,000 ",$266 ,"$30,000 ",$6 ,"$696,000 ",$143 
1904860,"$48,084,000 ","$11,242 ","$4,453,000 ","$1,041 ","$26,110,000 ","$6,105 ","$17,521,000 ","$4,097 ","$42,243,000 ","$9,877 ","$38,004,000 ","$8,886 ","$24,989,000 ","$5,843 ","$2,237,000 ",$523 ,"$5,138,000 ","$1,201 ","$5,640,000 ","$1,319 ","$2,222,000 ",$520 ,"$797,000 ",$186 ,$0 ,$0 ,"$173,000 ",$40 
1905790,"$49,041,000 ","$10,551 ","$7,402,000 ","$1,593 ","$18,880,000 ","$4,062 ","$22,759,000 ","$4,897 ","$51,289,000 ","$11,035 ","$39,738,000 ","$8,549 ","$27,303,000 ","$5,874 ","$2,675,000 ",$576 ,"$4,334,000 ",$932 ,"$5,426,000 ","$1,167 ","$7,001,000 ","$1,506 ","$5,883,000 ","$1,266 ","$28,000 ",$6 ,"$1,516,000 ",$326 
1906510,"$49,815,000 ","$11,164 ","$5,070,000 ","$1,136 ","$26,735,000 ","$5,992 ","$18,010,000 ","$4,036 ","$56,402,000 ","$12,641 ","$38,823,000 ","$8,701 ","$25,969,000 ","$5,820 ","$2,396,000 ",$537 ,"$4,259,000 ",$955 ,"$6,199,000 ","$1,389 ","$15,765,000 ","$3,533 ","$14,629,000 ","$3,279 ",$0 ,$0 ,"$265,000 ",$59 
1907710,"$50,790,000 ","$11,342 ","$7,011,000 ","$1,566 ","$20,075,000 ","$4,483 ","$23,704,000 ","$5,293 ","$50,182,000 ","$11,206 ","$42,091,000 ","$9,400 ","$26,672,000 ","$5,956 ","$3,612,000 ",$807 ,"$4,721,000 ","$1,054 ","$7,086,000 ","$1,582 ","$5,798,000 ","$1,295 ","$3,854,000 ",$861 ,$0 ,$0 ,"$394,000 ",$88 
1918720,"$55,089,000 ","$10,328 ","$7,254,000 ","$1,360 ","$20,677,000 ","$3,876 ","$27,158,000 ","$5,091 ","$52,632,000 ","$9,867 ","$46,339,000 ","$8,687 ","$31,166,000 ","$5,843 ","$3,882,000 ",$728 ,"$3,713,000 ",$696 ,"$7,578,000 ","$1,421 ","$1,728,000 ",$324 ,"$514,000 ",$96 ,"$56,000 ",$10 ,"$1,163,000 ",$218 
1907860,"$55,261,000 ","$12,537 ","$3,881,000 ",$880 ,"$33,981,000 ","$7,709 ","$17,399,000 ","$3,947 ","$50,577,000 ","$11,474 ","$42,814,000 ","$9,713 ","$27,894,000 ","$6,328 ","$3,371,000 ",$765 ,"$3,914,000 ",$888 ,"$7,635,000 ","$1,732 ","$2,701,000 ",$613 ,"$1,463,000 ",$332 ,"$1,065,000 ",$242 ,"$2,648,000 ",$601 
1920130,"$55,427,000 ","$9,843 ","$6,252,000 ","$1,110 ","$21,359,000 ","$3,793 ","$27,816,000 ","$4,940 ","$53,675,000 ","$9,532 ","$48,388,000 ","$8,593 ","$32,587,000 ","$5,787 ","$2,404,000 ",$427 ,"$5,330,000 ",$947 ,"$8,067,000 ","$1,433 ","$4,020,000 ",$714 ,"$3,053,000 ",$542 ,"$23,000 ",$4 ,$0 ,$0 
1903540,"$58,134,000 ","$12,870 ","$5,208,000 ","$1,153 ","$38,169,000 ","$8,450 ","$14,757,000 ","$3,267 ","$50,910,000 ","$11,271 ","$45,434,000 ","$10,058 ","$31,643,000 ","$7,005 ","$1,981,000 ",$439 ,"$5,288,000 ","$1,171 ","$6,522,000 ","$1,444 ","$2,968,000 ",$657 ,"$2,821,000 ",$625 ,$0 ,$0 ,"$954,000 ",$211 
1915450,"$70,524,000 ","$11,477 ","$4,566,000 ",$743 ,"$42,454,000 ","$6,909 ","$23,504,000 ","$3,825 ","$65,798,000 ","$10,708 ","$54,234,000 ","$8,826 ","$35,576,000 ","$5,789 ","$3,874,000 ",$630 ,"$5,426,000 ",$883 ,"$9,358,000 ","$1,523 ","$4,886,000 ",$795 ,"$2,818,000 ",$459 ,"$2,226,000 ",$362 ,"$1,953,000 ",$318 
1926820,"$71,411,000 ","$11,942 ","$6,191,000 ","$1,035 ","$36,240,000 ","$6,060 ","$28,980,000 ","$4,846 ","$87,778,000 ","$14,679 ","$60,214,000 ","$10,069 ","$36,412,000 ","$6,089 ","$4,855,000 ",$812 ,"$8,376,000 ","$1,401 ","$10,571,000 ","$1,768 ","$21,613,000 ","$3,614 ","$17,616,000 ","$2,946 ","$88,000 ",$15 ,"$4,066,000 ",$680 
1930510,"$73,824,000 ","$11,804 ","$4,589,000 ",$734 ,"$47,653,000 ","$7,620 ","$21,582,000 ","$3,451 ","$101,830,000 ","$16,282 ","$50,247,000 ","$8,034 ","$32,345,000 ","$5,172 ","$4,406,000 ",$705 ,"$3,767,000 ",$602 ,"$9,729,000 ","$1,556 ","$43,775,000 ","$7,000 ","$40,311,000 ","$6,446 ","$191,000 ",$31 ,"$5,545,000 ",$887 
1917220,"$75,482,000 ","$11,519 ","$6,117,000 ",$933 ,"$41,573,000 ","$6,344 ","$27,792,000 ","$4,241 ","$88,683,000 ","$13,533 ","$54,607,000 ","$8,333 ","$35,127,000 ","$5,360 ","$4,483,000 ",$684 ,"$5,389,000 ",$822 ,"$9,608,000 ","$1,466 ","$27,188,000 ","$4,149 ","$22,340,000 ","$3,409 ","$34,000 ",$5 ,"$2,902,000 ",$443 
1903690,"$92,174,000 ","$11,043 ","$6,528,000 ",$782 ,"$53,429,000 ","$6,401 ","$32,217,000 ","$3,860 ","$114,775,000 ","$13,750 ","$70,349,000 ","$8,428 ","$46,343,000 ","$5,552 ","$6,268,000 ",$751 ,"$6,624,000 ",$794 ,"$11,114,000 ","$1,331 ","$38,925,000 ","$4,663 ","$36,121,000 ","$4,327 ",$0 ,$0 ,"$3,900,000 ",$467 
1908220,"$106,190,000 ","$10,859 ","$13,336,000 ","$1,364 ","$45,784,000 ","$4,682 ","$47,070,000 ","$4,813 ","$122,540,000 ","$12,531 ","$92,677,000 ","$9,477 ","$61,824,000 ","$6,322 ","$4,207,000 ",$430 ,"$11,864,000 ","$1,213 ","$14,782,000 ","$1,512 ","$25,873,000 ","$2,646 ","$23,388,000 ","$2,392 ",$0 ,$0 ,"$508,000 ",$52 
1930930,"$109,380,000 ","$12,318 ","$7,912,000 ",$891 ,"$73,248,000 ","$8,249 ","$28,220,000 ","$3,178 ","$111,282,000 ","$12,532 ","$85,973,000 ","$9,682 ","$54,652,000 ","$6,155 ","$6,890,000 ",$776 ,"$9,673,000 ","$1,089 ","$14,758,000 ","$1,662 ","$17,589,000 ","$1,981 ","$14,765,000 ","$1,663 ","$2,680,000 ",$302 ,"$292,000 ",$33 
1930480,"$128,760,000 ","$11,522 ","$19,351,000 ","$1,732 ","$54,688,000 ","$4,894 ","$54,721,000 ","$4,897 ","$133,444,000 ","$11,941 ","$102,278,000 ","$9,152 ","$66,923,000 ","$5,989 ","$6,907,000 ",$618 ,"$10,553,000 ",$944 ,"$17,895,000 ","$1,601 ","$21,705,000 ","$1,942 ","$15,804,000 ","$1,414 ",$0 ,$0 ,"$1,740,000 ",$156 
1909480,"$129,539,000 ","$11,427 ","$14,644,000 ","$1,292 ","$62,441,000 ","$5,508 ","$52,454,000 ","$4,627 ","$112,918,000 ","$9,961 ","$105,528,000 ","$9,309 ","$70,968,000 ","$6,260 ","$8,476,000 ",$748 ,"$10,584,000 ",$934 ,"$15,500,000 ","$1,367 ","$4,952,000 ",$437 ,"$3,494,000 ",$308 ,"$248,000 ",$22 ,"$1,007,000 ",$89 
1914700,"$144,111,000 ","$11,962 ","$14,354,000 ","$1,191 ","$83,254,000 ","$6,911 ","$46,503,000 ","$3,860 ","$134,504,000 ","$11,165 ","$112,879,000 ","$9,370 ","$74,997,000 ","$6,225 ","$9,829,000 ",$816 ,"$9,594,000 ",$796 ,"$18,459,000 ","$1,532 ","$17,573,000 ","$1,459 ","$16,716,000 ","$1,388 ","$39,000 ",$3 ,"$988,000 ",$82 
1926400,"$154,793,000 ","$10,857 ","$22,151,000 ","$1,554 ","$57,031,000 ","$4,000 ","$75,611,000 ","$5,303 ","$159,247,000 ","$11,170 ","$130,681,000 ","$9,166 ","$90,349,000 ","$6,337 ","$7,287,000 ",$511 ,"$14,074,000 ",$987 ,"$18,971,000 ","$1,331 ","$23,478,000 ","$1,647 ","$17,906,000 ","$1,256 ","$10,000 ",$1 ,"$2,159,000 ",$151 
1908580,"$183,661,000 ","$10,795 ","$24,906,000 ","$1,464 ","$82,792,000 ","$4,866 ","$75,963,000 ","$4,465 ","$173,497,000 ","$10,198 ","$157,772,000 ","$9,274 ","$108,044,000 ","$6,351 ","$10,893,000 ",$640 ,"$16,349,000 ",$961 ,"$22,486,000 ","$1,322 ","$11,888,000 ",$699 ,"$8,626,000 ",$507 ,"$405,000 ",$24 ,"$171,000 ",$10 
1906540,"$211,318,000 ","$12,145 ","$27,264,000 ","$1,567 ","$101,612,000 ","$5,840 ","$82,442,000 ","$4,738 ","$212,015,000 ","$12,185 ","$180,480,000 ","$10,373 ","$118,616,000 ","$6,817 ","$10,959,000 ",$630 ,"$20,930,000 ","$1,203 ","$29,975,000 ","$1,723 ","$19,307,000 ","$1,110 ","$15,086,000 ",$867 ,"$3,457,000 ",$199 ,"$2,619,000 ",$151 
1908970,"$386,999,000 ","$11,817 ","$65,964,000 ","$2,014 ","$152,811,000 ","$4,666 ","$168,224,000 ","$5,137 ","$390,264,000 ","$11,917 ","$333,796,000 ","$10,193 ","$219,561,000 ","$6,704 ","$27,902,000 ",$852 ,"$31,636,000 ",$966 ,"$54,697,000 ","$1,670 ","$43,919,000 ","$1,341 ","$35,750,000 ","$1,092 ","$1,759,000 ",$54 ,"$39,000 ",$1 
